UserID,year,item
2868,27,27
2868,28,28
2868,31,31
2868,34,34
2868,38,38
2868,42,42
2868,43,43
2868,47,47
2868,48,48
2868,51,51
2868,63,63
2868,87,87
2868,92,92
2868,95,95
2868,100,100
2868,104,104
2868,107,107
2868,112,112
2868,115,115
2868,116,116
2868,126,126
2868,127,127
2868,133,133
2868,140,140
2868,141,141
2868,144,144
2868,147,147
2868,152,152
2868,156,156
2868,157,157
2868,160,160
2868,164,164
2868,165,165
2869,1,1
2869,6,6
2869,8,8
2869,9,9
2869,10,10
2869,14,14
2869,16,16
2869,23,23
2869,27,27
2869,28,28
2869,31,31
2869,34,34
2869,38,38
2869,42,42
2869,43,43
2869,47,47
2869,48,48
2869,51,51
2869,63,63
2869,87,87
2869,92,92
2869,95,95
2869,100,100
2869,104,104
2869,107,107
2869,112,112
2869,115,115
2869,116,116
2869,126,126
2869,127,127
2869,133,133
2869,140,140
2869,141,141
2869,144,144
2869,147,147
2869,152,152
2869,156,156
2869,157,157
2869,160,160
2869,164,164
2869,165,165
2870,1,1
2870,6,6
2870,8,8
2870,9,9
2870,10,10
2870,14,14
2870,16,16
2870,23,23
2870,27,27
2870,28,28
2870,31,31
2870,34,34
2870,38,38
2870,42,42
2870,43,43
2870,47,47
2870,48,48
2870,51,51
2870,63,63
2870,87,87
2870,92,92
2870,95,95
2870,100,100
2870,104,104
2870,107,107
2870,112,112
2870,115,115
2870,116,116
2870,126,126
2870,127,127
2870,133,133
2870,140,140
2870,141,141
2870,144,144
2870,147,147
2870,152,152
2870,156,156
2870,157,157
2870,160,160
2870,164,164
2870,165,165
2871,1,1
2871,6,6
2871,8,8
2871,9,9
2871,10,10
2871,14,14
2871,16,16
2871,23,23
2871,27,27
2871,28,28
2871,31,31
2871,34,34
2871,38,38
2871,42,42
2871,43,43
2871,47,47
2871,48,48
2871,51,51
2871,63,63
2871,87,87
2871,92,92
2871,95,95
2871,100,100
2871,104,104
2871,107,107
2871,112,112
2871,115,115
2871,116,116
2871,126,126
2871,127,127
2871,133,133
2871,140,140
2871,141,141
2871,144,144
2871,147,147
2871,152,152
2871,156,156
2871,157,157
2871,160,160
2871,164,164
2871,165,165
2872,1,1
2872,6,6
2872,8,8
2872,9,9
2872,10,10
2872,14,14
2872,16,16
2872,23,23
2872,27,27
2872,28,28
2872,31,31
2872,34,34
2872,38,38
2872,42,42
2872,43,43
2872,47,47
2872,48,48
2872,51,51
2872,63,63
2872,87,87
2872,92,92
2872,95,95
2872,100,100
2872,104,104
2872,107,107
2872,112,112
2872,115,115
2872,116,116
2872,126,126
2872,127,127
2872,133,133
2872,140,140
2872,141,141
2872,144,144
2872,147,147
2872,152,152
2872,156,156
2872,157,157
2872,160,160
2872,164,164
2872,165,165
2873,1,1
2873,6,6
2873,8,8
2873,9,9
2873,10,10
2873,14,14
2873,16,16
2873,23,23
2873,27,27
2873,28,28
2873,31,31
2873,34,34
2873,38,38
2873,42,42
2873,43,43
2873,47,47
2873,48,48
2873,51,51
2873,63,63
2873,87,87
2873,92,92
2873,95,95
2873,100,100
2873,104,104
2873,107,107
2873,112,112
2873,115,115
2873,116,116
2873,126,126
2873,127,127
2873,133,133
2873,140,140
2873,141,141
2873,144,144
2873,147,147
2873,152,152
2873,156,156
2873,157,157
2873,160,160
2873,164,164
2873,165,165
2874,1,1
2874,6,6
2874,8,8
2874,9,9
2874,10,10
2874,14,14
2874,16,16
2874,23,23
2874,27,27
2874,28,28
2874,31,31
2874,34,34
2874,38,38
2874,42,42
2874,43,43
2874,47,47
2874,48,48
2874,51,51
2874,63,63
2874,87,87
2874,92,92
2874,95,95
2874,100,100
2874,104,104
2874,107,107
2874,112,112
2874,115,115
2874,116,116
2874,126,126
2874,127,127
2874,133,133
2874,140,140
2874,141,141
2874,144,144
2874,147,147
2874,152,152
2874,156,156
2874,157,157
2874,160,160
2874,164,164
2874,165,165
2875,1,1
2875,6,6
2875,8,8
2875,9,9
2875,10,10
2875,14,14
2875,16,16
2875,23,23
2875,27,27
2875,28,28
2875,31,31
2875,34,34
2875,38,38
2875,42,42
2875,43,43
2875,47,47
2875,48,48
2875,51,51
2875,63,63
2875,87,87
2875,92,92
2875,95,95
2875,100,100
2875,104,104
2875,107,107
2875,112,112
2875,115,115
2875,116,116
2875,126,126
2875,127,127
2875,133,133
2875,140,140
2875,141,141
2875,144,144
2875,147,147
2875,152,152
2875,156,156
2875,157,157
2875,160,160
2875,164,164
2875,165,165
2876,1,1
2876,6,6
2876,8,8
2876,9,9
2876,10,10
2876,14,14
2876,16,16
2876,23,23
2876,27,27
2876,28,28
2876,31,31
2876,34,34
2876,38,38
2876,42,42
2876,43,43
2876,47,47
2876,48,48
2876,51,51
2876,63,63
2876,87,87
2876,92,92
2876,95,95
2876,100,100
2876,104,104
2876,107,107
2876,112,112
2876,115,115
2876,116,116
2876,126,126
2876,127,127
2876,133,133
2876,140,140
2876,141,141
2876,144,144
2876,147,147
2876,152,152
2876,156,156
2876,157,157
2876,160,160
2876,164,164
2876,165,165
2877,1,1
2877,6,6
2877,8,8
2877,9,9
2877,10,10
2877,14,14
2877,16,16
2877,23,23
2877,27,27
2877,28,28
2877,31,31
2877,34,34
2877,38,38
2877,42,42
2877,43,43
2877,47,47
2877,48,48
2877,51,51
2877,63,63
2877,87,87
2877,92,92
2877,95,95
2877,100,100
2877,104,104
2877,107,107
2877,112,112
2877,115,115
2877,116,116
2877,126,126
2877,127,127
2877,133,133
2877,140,140
2877,141,141
2877,144,144
2877,147,147
2877,152,152
2877,156,156
2877,157,157
2877,160,160
2877,164,164
2877,165,165
2878,1,1
2878,6,6
2878,8,8
2878,9,9
2878,10,10
2878,14,14
2878,16,16
2878,23,23
2878,27,27
2878,28,28
2878,31,31
2878,34,34
2878,38,38
2878,42,42
2878,43,43
2878,47,47
2878,48,48
2878,51,51
2878,63,63
2878,87,87
2878,92,92
2878,95,95
2878,100,100
2878,104,104
2878,107,107
2878,112,112
2878,115,115
2878,116,116
2878,126,126
2878,127,127
2878,133,133
2878,140,140
2878,141,141
2878,144,144
2878,147,147
2878,152,152
2878,156,156
2878,157,157
2878,160,160
2878,164,164
2878,165,165
2879,1,1
2879,6,6
2879,8,8
2879,9,9
2879,10,10
2879,14,14
2879,16,16
2879,23,23
2879,27,27
2879,28,28
2879,31,31
2879,34,34
2879,38,38
2879,42,42
2879,43,43
2879,47,47
2879,48,48
2879,51,51
2879,63,63
2879,87,87
2879,92,92
2879,95,95
2879,100,100
2879,104,104
2879,107,107
2879,112,112
2879,115,115
2879,116,116
2879,126,126
2879,127,127
2879,133,133
2879,140,140
2879,141,141
2879,144,144
2879,147,147
2879,152,152
2879,156,156
2879,157,157
2879,160,160
2879,164,164
2879,165,165
2880,1,1
2880,6,6
2880,8,8
2880,9,9
2880,10,10
2880,14,14
2880,16,16
2880,23,23
2880,27,27
2880,28,28
2880,31,31
2880,34,34
2880,38,38
2880,42,42
2880,43,43
2880,47,47
2880,48,48
2880,51,51
2880,63,63
2880,87,87
2880,92,92
2880,95,95
2880,100,100
2880,104,104
2880,107,107
2880,112,112
2880,115,115
2880,116,116
2880,126,126
2880,127,127
2880,133,133
2880,140,140
2880,141,141
2880,144,144
2880,147,147
2880,152,152
2880,156,156
2880,157,157
2880,160,160
2880,164,164
2880,165,165
2881,1,1
2881,6,6
2881,8,8
2881,9,9
2881,10,10
2881,14,14
2881,16,16
2881,23,23
2881,27,27
2881,28,28
2881,31,31
2881,34,34
2881,38,38
2881,42,42
2881,43,43
2881,47,47
2881,48,48
2881,51,51
2881,63,63
2881,87,87
2881,92,92
2881,95,95
2881,100,100
2881,104,104
2881,107,107
2881,112,112
2881,115,115
2881,116,116
2881,126,126
2881,127,127
2881,133,133
2881,140,140
2881,141,141
2881,144,144
2881,147,147
2881,152,152
2881,156,156
2881,157,157
2881,160,160
2881,164,164
2881,165,165
2882,1,1
2882,6,6
2882,8,8
2882,9,9
2882,10,10
2882,14,14
2882,16,16
2882,23,23
2882,27,27
2882,28,28
2882,31,31
2882,34,34
2882,38,38
2882,42,42
2882,43,43
2882,47,47
2882,48,48
2882,51,51
2882,63,63
2882,87,87
2882,92,92
2882,95,95
2882,100,100
2882,104,104
2882,107,107
2882,112,112
2882,115,115
2882,116,116
2882,126,126
2882,127,127
2882,133,133
2882,140,140
2882,141,141
2882,144,144
2882,147,147
2882,152,152
2882,156,156
2882,157,157
2882,160,160
2882,164,164
2882,165,165
2883,1,1
2883,6,6
2883,8,8
2883,9,9
2883,10,10
2883,14,14
2883,16,16
2883,23,23
2883,27,27
2883,28,28
2883,31,31
2883,34,34
2883,38,38
2883,42,42
2883,43,43
2883,47,47
2883,48,48
2883,51,51
2883,63,63
2883,87,87
2883,92,92
2883,95,95
2883,100,100
2883,104,104
2883,107,107
2883,112,112
2883,115,115
2883,116,116
2883,126,126
2883,127,127
2883,133,133
2883,140,140
2883,141,141
2883,144,144
2883,147,147
2883,152,152
2883,156,156
2883,157,157
2883,160,160
2883,164,164
2883,165,165
2884,1,1
2884,6,6
2884,8,8
2884,9,9
2884,10,10
2884,14,14
2884,16,16
2884,23,23
2884,27,27
2884,28,28
2884,31,31
2884,34,34
2884,38,38
2884,42,42
2884,43,43
2884,47,47
2884,48,48
2884,51,51
2884,63,63
2884,87,87
2884,92,92
2884,95,95
2884,100,100
2884,104,104
2884,107,107
2884,112,112
2884,115,115
2884,116,116
2884,126,126
2884,127,127
2884,133,133
2884,140,140
2884,141,141
2884,144,144
2884,147,147
2884,152,152
2884,156,156
2884,157,157
2884,160,160
2884,164,164
2884,165,165
2885,1,1
2885,6,6
2885,8,8
2885,9,9
2885,10,10
2885,14,14
2885,16,16
2885,23,23
2885,27,27
2885,28,28
2885,31,31
2885,34,34
2885,38,38
2885,42,42
2885,43,43
2885,47,47
2885,48,48
2885,51,51
2885,63,63
2885,87,87
2885,92,92
2885,95,95
2885,100,100
2885,104,104
2885,107,107
2885,112,112
2885,115,115
2885,116,116
2885,126,126
2885,127,127
2885,133,133
2885,140,140
2885,141,141
2885,144,144
2885,147,147
2885,152,152
2885,156,156
2885,157,157
2885,160,160
2885,164,164
2885,165,165
2886,1,1
2886,6,6
2886,8,8
2886,9,9
2886,10,10
2886,14,14
2886,16,16
2886,23,23
2886,27,27
2886,28,28
2886,31,31
2886,34,34
2886,38,38
2886,42,42
2886,43,43
2886,47,47
2886,48,48
2886,51,51
2886,63,63
2886,87,87
2886,92,92
2886,95,95
2886,100,100
2886,104,104
2886,107,107
2886,112,112
2886,115,115
2886,116,116
2886,126,126
2886,127,127
2886,133,133
2886,140,140
2886,141,141
2886,144,144
2886,147,147
2886,152,152
2886,156,156
2886,157,157
2886,160,160
2886,164,164
2886,165,165
2887,1,1
2887,6,6
2887,8,8
2887,9,9
2887,10,10
2887,14,14
2887,16,16
2887,23,23
2887,27,27
2887,28,28
2887,31,31
2887,34,34
2887,38,38
2887,42,42
2887,43,43
2887,47,47
2887,48,48
2887,51,51
2887,63,63
2887,87,87
2887,92,92
2887,95,95
2887,100,100
2887,104,104
2887,107,107
2887,112,112
2887,115,115
2887,116,116
2887,126,126
2887,127,127
2887,133,133
2887,140,140
2887,141,141
2887,144,144
2887,147,147
2887,152,152
2887,156,156
2887,157,157
2887,160,160
2887,164,164
2887,165,165
2888,1,1
2888,6,6
2888,8,8
2888,9,9
2888,10,10
2888,14,14
2888,16,16
2888,23,23
2888,27,27
2888,28,28
2888,31,31
2888,34,34
2888,38,38
2888,42,42
2888,43,43
2888,47,47
2888,48,48
2888,51,51
2888,63,63
2888,87,87
2888,92,92
2888,95,95
2888,100,100
2888,104,104
2888,107,107
2888,112,112
2888,115,115
2888,116,116
2888,126,126
2888,127,127
2888,133,133
2888,140,140
2888,141,141
2888,144,144
2888,147,147
2888,152,152
2888,156,156
2888,157,157
2888,160,160
2888,164,164
2888,165,165
2889,1,1
2889,6,6
2889,8,8
2889,9,9
2889,10,10
2889,14,14
2889,16,16
2889,23,23
2889,27,27
2889,28,28
2889,31,31
2889,34,34
2889,38,38
2889,42,42
2889,43,43
2889,47,47
2889,48,48
2889,51,51
2889,63,63
2889,87,87
2889,92,92
2889,95,95
2889,100,100
2889,104,104
2889,107,107
2889,112,112
2889,115,115
2889,116,116
2889,126,126
2889,127,127
2889,133,133
2889,140,140
2889,141,141
2889,144,144
2889,147,147
2889,152,152
2889,156,156
2889,157,157
2889,160,160
2889,164,164
2889,165,165
2890,1,1
2890,6,6
2890,8,8
2890,9,9
2890,10,10
2890,14,14
2890,16,16
2890,23,23
2890,27,27
2890,28,28
2890,31,31
2890,34,34
2890,38,38
2890,42,42
2890,43,43
2890,47,47
2890,48,48
2890,51,51
2890,63,63
2890,87,87
2890,92,92
2890,95,95
2890,100,100
2890,104,104
2890,107,107
2890,112,112
2890,115,115
2890,116,116
2890,126,126
2890,127,127
2890,133,133
2890,140,140
2890,141,141
2890,144,144
2890,147,147
2890,152,152
2890,156,156
2890,157,157
2890,160,160
2890,164,164
2890,165,165
2891,1,1
2891,6,6
2891,8,8
2891,9,9
2891,10,10
2891,14,14
2891,16,16
2891,23,23
2891,27,27
2891,28,28
2891,31,31
2891,34,34
2891,38,38
2891,42,42
2891,43,43
2891,47,47
2891,48,48
2891,51,51
2891,63,63
2891,87,87
2891,92,92
2891,95,95
2891,100,100
2891,104,104
2891,107,107
2891,112,112
2891,115,115
2891,116,116
2891,126,126
2891,127,127
2891,133,133
2891,140,140
2891,141,141
2891,144,144
2891,147,147
2891,152,152
2891,156,156
2891,157,157
2891,160,160
2891,164,164
2891,165,165
2892,1,1
2892,6,6
2892,8,8
2892,9,9
2892,10,10
2892,14,14
2892,16,16
2892,23,23
2892,27,27
2892,28,28
2892,31,31
2892,34,34
2892,38,38
2892,42,42
2892,43,43
2892,47,47
2892,48,48
2892,51,51
2892,63,63
2892,87,87
2892,92,92
2892,95,95
2892,100,100
2892,104,104
2892,107,107
2892,112,112
2892,115,115
2892,116,116
2892,126,126
2892,127,127
2892,133,133
2892,140,140
2892,141,141
2892,144,144
2892,147,147
2892,152,152
2892,156,156
2892,157,157
2892,160,160
2892,164,164
2892,165,165
2893,1,1
2893,6,6
2893,8,8
2893,9,9
2893,10,10
2893,14,14
2893,16,16
2893,23,23
2893,27,27
2893,28,28
2893,31,31
2893,34,34
2893,38,38
2893,42,42
2893,43,43
2893,47,47
2893,48,48
2893,51,51
2893,63,63
2893,87,87
2893,92,92
2893,95,95
2893,100,100
2893,104,104
2893,107,107
2893,112,112
2893,115,115
2893,116,116
2893,126,126
2893,127,127
2893,133,133
2893,140,140
2893,141,141
2893,144,144
2893,147,147
2893,152,152
2893,156,156
2893,157,157
2893,160,160
2893,164,164
2893,165,165
2894,1,1
2894,6,6
2894,8,8
2894,9,9
2894,10,10
2894,14,14
2894,16,16
2894,23,23
2894,27,27
2894,28,28
2894,31,31
2894,34,34
2894,38,38
2894,42,42
2894,43,43
2894,47,47
2894,48,48
2894,51,51
2894,63,63
2894,87,87
2894,92,92
2894,95,95
2894,100,100
2894,104,104
2894,107,107
2894,112,112
2894,115,115
2894,116,116
2894,126,126
2894,127,127
2894,133,133
2894,140,140
2894,141,141
2894,144,144
2894,147,147
2894,152,152
2894,156,156
2894,157,157
2894,160,160
2894,164,164
2894,165,165
2895,1,1
2895,6,6
2895,8,8
2895,9,9
2895,10,10
2895,14,14
2895,16,16
2895,23,23
2895,27,27
2895,28,28
2895,31,31
2895,34,34
2895,38,38
2895,42,42
2895,43,43
2895,47,47
2895,48,48
2895,51,51
2895,63,63
2895,87,87
2895,92,92
2895,95,95
2895,100,100
2895,104,104
2895,107,107
2895,112,112
2895,115,115
2895,116,116
2895,126,126
2895,127,127
2895,133,133
2895,140,140
2895,141,141
2895,144,144
2895,147,147
2895,152,152
2895,156,156
2895,157,157
2895,160,160
2895,164,164
2895,165,165
2896,1,1
2896,6,6
2896,8,8
2896,9,9
2896,10,10
2896,14,14
2896,16,16
2896,23,23
2896,27,27
2896,28,28
2896,31,31
2896,34,34
2896,38,38
2896,42,42
2896,43,43
2896,47,47
2896,48,48
2896,51,51
2896,63,63
2896,87,87
2896,92,92
2896,95,95
2896,100,100
2896,104,104
2896,107,107
2896,112,112
2896,115,115
2896,116,116
2896,126,126
2896,127,127
2896,133,133
2896,140,140
2896,141,141
2896,144,144
2896,147,147
2896,152,152
2896,156,156
2896,157,157
2896,160,160
2896,164,164
2896,165,165
2897,1,1
2897,6,6
2897,8,8
2897,9,9
2897,10,10
2897,14,14
2897,16,16
2897,23,23
2897,27,27
2897,28,28
2897,31,31
2897,34,34
2897,38,38
2897,42,42
2897,43,43
2897,47,47
2897,48,48
2897,51,51
2897,63,63
2897,87,87
2897,92,92
2897,95,95
2897,100,100
2897,104,104
2897,107,107
2897,112,112
2897,115,115
2897,116,116
2897,126,126
2897,127,127
2897,133,133
2897,140,140
2897,141,141
2897,144,144
2897,147,147
2897,152,152
2897,156,156
2897,157,157
2897,160,160
2897,164,164
2897,165,165
2898,1,1
2898,6,6
2898,8,8
2898,9,9
2898,10,10
2898,14,14
2898,16,16
2898,23,23
2898,27,27
2898,28,28
2898,31,31
2898,34,34
2898,38,38
2898,42,42
2898,43,43
2898,47,47
2898,48,48
2898,51,51
2898,63,63
2898,87,87
2898,92,92
2898,95,95
2898,100,100
2898,104,104
2898,107,107
2898,112,112
2898,115,115
2898,116,116
2898,126,126
2898,127,127
2898,133,133
2898,140,140
2898,141,141
2898,144,144
2898,147,147
2898,152,152
2898,156,156
2898,157,157
2898,160,160
2898,164,164
2898,165,165
2899,1,1
2899,6,6
2899,8,8
2899,9,9
2899,10,10
2899,14,14
2899,16,16
2899,23,23
2899,27,27
2899,28,28
2899,31,31
2899,34,34
2899,38,38
2899,42,42
2899,43,43
2899,47,47
2899,48,48
2899,51,51
2899,63,63
2899,87,87
2899,92,92
2899,95,95
2899,100,100
2899,104,104
2899,107,107
2899,112,112
2899,115,115
2899,116,116
2899,126,126
2899,127,127
2899,133,133
2899,140,140
2899,141,141
2899,144,144
2899,147,147
2899,152,152
2899,156,156
2899,157,157
2899,160,160
2899,164,164
2899,165,165
2900,1,1
2900,6,6
2900,8,8
2900,9,9
2900,10,10
2900,14,14
2900,16,16
2900,23,23
2900,27,27
2900,28,28
2900,31,31
2900,34,34
2900,38,38
2900,42,42
2900,43,43
2900,47,47
2900,48,48
2900,51,51
2900,63,63
2900,87,87
2900,92,92
2900,95,95
2900,100,100
2900,104,104
2900,107,107
2900,112,112
2900,115,115
2900,116,116
2900,126,126
2900,127,127
2900,133,133
2900,140,140
2900,141,141
2900,144,144
2900,147,147
2900,152,152
2900,156,156
2900,157,157
2900,160,160
2900,164,164
2900,165,165
2901,1,1
2901,6,6
2901,8,8
2901,9,9
2901,10,10
2901,14,14
2901,16,16
2901,23,23
2901,27,27
2901,28,28
2901,31,31
2901,34,34
2901,38,38
2901,42,42
2901,43,43
2901,47,47
2901,48,48
2901,51,51
2901,63,63
2901,87,87
2901,92,92
2901,95,95
2901,100,100
2901,104,104
2901,107,107
2901,112,112
2901,115,115
2901,116,116
2901,126,126
2901,127,127
2901,133,133
2901,140,140
2901,141,141
2901,144,144
2901,147,147
2901,152,152
2901,156,156
2901,157,157
2901,160,160
2901,164,164
2901,165,165
2902,1,1
2902,6,6
2902,8,8
2902,9,9
2902,10,10
2902,14,14
2902,16,16
2902,23,23
2902,27,27
2902,28,28
2902,31,31
2902,34,34
2902,38,38
2902,42,42
2902,43,43
2902,47,47
2902,48,48
2902,51,51
2902,63,63
2902,87,87
2902,92,92
2902,95,95
2902,100,100
2902,104,104
2902,107,107
2902,112,112
2902,115,115
2902,116,116
2902,126,126
2902,127,127
2902,133,133
2902,140,140
2902,141,141
2902,144,144
2902,147,147
2902,152,152
2902,156,156
2902,157,157
2902,160,160
2902,164,164
2902,165,165
2903,1,1
2903,6,6
2903,8,8
2903,9,9
2903,10,10
2903,14,14
2903,16,16
2903,23,23
2903,27,27
2903,28,28
2903,31,31
2903,34,34
2903,38,38
2903,42,42
2903,43,43
2903,47,47
2903,48,48
2903,51,51
2903,63,63
2903,87,87
2903,92,92
2903,95,95
2903,100,100
2903,104,104
2903,107,107
2903,112,112
2903,115,115
2903,116,116
2903,126,126
2903,127,127
2903,133,133
2903,140,140
2903,141,141
2903,144,144
2903,147,147
2903,152,152
2903,156,156
2903,157,157
2903,160,160
2903,164,164
2903,165,165
2904,1,1
2904,6,6
2904,8,8
2904,9,9
2904,10,10
2904,14,14
2904,16,16
2904,23,23
2904,27,27
2904,28,28
2904,31,31
2904,34,34
2904,38,38
2904,42,42
2904,43,43
2904,47,47
2904,48,48
2904,51,51
2904,63,63
2904,87,87
2904,92,92
2904,95,95
2904,100,100
2904,104,104
2904,107,107
2904,112,112
2904,115,115
2904,116,116
2904,126,126
2904,127,127
2904,133,133
2904,140,140
2904,141,141
2904,144,144
2904,147,147
2904,152,152
2904,156,156
2904,157,157
2904,160,160
2904,164,164
2904,165,165
2905,1,1
2905,6,6
2905,8,8
2905,9,9
2905,10,10
2905,14,14
2905,16,16
2905,23,23
2905,27,27
2905,28,28
2905,31,31
2905,34,34
2905,38,38
2905,42,42
2905,43,43
2905,47,47
2905,48,48
2905,51,51
2905,63,63
2905,87,87
2905,92,92
2905,95,95
2905,100,100
2905,104,104
2905,107,107
2905,112,112
2905,115,115
2905,116,116
2905,126,126
2905,127,127
2905,133,133
2905,140,140
2905,141,141
2905,144,144
2905,147,147
2905,152,152
2905,156,156
2905,157,157
2905,160,160
2905,164,164
2905,165,165
2906,1,1
2906,6,6
2906,8,8
2906,9,9
2906,10,10
2906,14,14
2906,16,16
2906,23,23
2906,27,27
2906,28,28
2906,31,31
2906,34,34
2906,38,38
2906,42,42
2906,43,43
2906,47,47
2906,48,48
2906,51,51
2906,63,63
2906,87,87
2906,92,92
2906,95,95
2906,100,100
2906,104,104
2906,107,107
2906,112,112
2906,115,115
2906,116,116
2906,126,126
2906,127,127
2906,133,133
2906,140,140
2906,141,141
2906,144,144
2906,147,147
2906,152,152
2906,156,156
2906,157,157
2906,160,160
2906,164,164
2906,165,165
2907,1,1
2907,6,6
2907,8,8
2907,9,9
2907,10,10
2907,14,14
2907,16,16
2907,23,23
2907,27,27
2907,28,28
2907,31,31
2907,34,34
2907,38,38
2907,42,42
2907,43,43
2907,47,47
2907,48,48
2907,51,51
2907,63,63
2907,87,87
2907,92,92
2907,95,95
2907,100,100
2907,104,104
2907,107,107
2907,112,112
2907,115,115
2907,116,116
2907,126,126
2907,127,127
2907,133,133
2907,140,140
2907,141,141
2907,144,144
2907,147,147
2907,152,152
2907,156,156
2907,157,157
2907,160,160
2907,164,164
2907,165,165
2908,1,1
2908,6,6
2908,8,8
2908,9,9
2908,10,10
2908,14,14
2908,16,16
2908,23,23
2908,27,27
2908,28,28
2908,31,31
2908,34,34
2908,38,38
2908,42,42
2908,43,43
2908,47,47
2908,48,48
2908,51,51
2908,63,63
2908,87,87
2908,92,92
2908,95,95
2908,100,100
2908,104,104
2908,107,107
2908,112,112
2908,115,115
2908,116,116
2908,126,126
2908,127,127
2908,133,133
2908,140,140
2908,141,141
2908,144,144
2908,147,147
2908,152,152
2908,156,156
2908,157,157
2908,160,160
2908,164,164
2908,165,165
2909,1,1
2909,6,6
2909,8,8
2909,9,9
2909,10,10
2909,14,14
2909,16,16
2909,23,23
2909,27,27
2909,28,28
2909,31,31
2909,34,34
2909,38,38
2909,42,42
2909,43,43
2909,47,47
2909,48,48
2909,51,51
2909,63,63
2909,87,87
2909,92,92
2909,95,95
2909,100,100
2909,104,104
2909,107,107
2909,112,112
2909,115,115
2909,116,116
2909,126,126
2909,127,127
2909,133,133
2909,140,140
2909,141,141
2909,144,144
2909,147,147
2909,152,152
2909,156,156
2909,157,157
2909,160,160
2909,164,164
2909,165,165
2910,1,1
2910,6,6
2910,8,8
2910,9,9
2910,10,10
2910,14,14
2910,16,16
2910,23,23
2910,27,27
2910,28,28
2910,31,31
2910,34,34
2910,38,38
2910,42,42
2910,43,43
2910,47,47
2910,48,48
2910,51,51
2910,63,63
2910,87,87
2910,92,92
2910,95,95
2910,100,100
2910,104,104
2910,107,107
2910,112,112
2910,115,115
2910,116,116
2910,126,126
2910,127,127
2910,133,133
2910,140,140
2910,141,141
2910,144,144
2910,147,147
2910,152,152
2910,156,156
2910,157,157
2910,160,160
2910,164,164
2910,165,165
2911,1,1
2911,6,6
2911,8,8
2911,9,9
2911,10,10
2911,14,14
2911,16,16
2911,23,23
2911,27,27
2911,28,28
2911,31,31
2911,34,34
2911,38,38
2911,42,42
2911,43,43
2911,47,47
2911,48,48
2911,51,51
2911,63,63
2911,87,87
2911,92,92
2911,95,95
2911,100,100
2911,104,104
2911,107,107
2911,112,112
2911,115,115
2911,116,116
2911,126,126
2911,127,127
2911,133,133
2911,140,140
2911,141,141
2911,144,144
2911,147,147
2911,152,152
2911,156,156
2911,157,157
2911,160,160
2911,164,164
2911,165,165
2912,1,1
2912,6,6
2912,8,8
2912,9,9
2912,10,10
2912,14,14
2912,16,16
2912,23,23
2912,27,27
2912,28,28
2912,31,31
2912,34,34
2912,38,38
2912,42,42
2912,43,43
2912,47,47
2912,48,48
2912,51,51
2912,63,63
2912,87,87
2912,92,92
2912,95,95
2912,100,100
2912,104,104
2912,107,107
2912,112,112
2912,115,115
2912,116,116
2912,126,126
2912,127,127
2912,133,133
2912,140,140
2912,141,141
2912,144,144
2912,147,147
2912,152,152
2912,156,156
2912,157,157
2912,160,160
2912,164,164
2912,165,165
2913,1,1
2913,6,6
2913,8,8
2913,9,9
2913,10,10
2913,14,14
2913,16,16
2913,23,23
2913,27,27
2913,28,28
2913,31,31
2913,34,34
2913,38,38
2913,42,42
2913,43,43
2913,47,47
2913,48,48
2913,51,51
2913,63,63
2913,87,87
2913,92,92
2913,95,95
2913,100,100
2913,104,104
2913,107,107
2913,112,112
2913,115,115
2913,116,116
2913,126,126
2913,127,127
2913,133,133
2913,140,140
2913,141,141
2913,144,144
2913,147,147
2913,152,152
2913,156,156
2913,157,157
2913,160,160
2913,164,164
2913,165,165
2914,1,1
2914,6,6
2914,8,8
2914,9,9
2914,10,10
2914,14,14
2914,16,16
2914,23,23
2914,27,27
2914,28,28
2914,31,31
2914,34,34
2914,38,38
2914,42,42
2914,43,43
2914,47,47
2914,48,48
2914,51,51
2914,63,63
2914,87,87
2914,92,92
2914,95,95
2914,100,100
2914,104,104
2914,107,107
2914,112,112
2914,115,115
2914,116,116
2914,126,126
2914,127,127
2914,133,133
2914,140,140
2914,141,141
2914,144,144
2914,147,147
2914,152,152
2914,156,156
2914,157,157
2914,160,160
2914,164,164
2914,165,165
2915,1,1
2915,6,6
2915,8,8
2915,9,9
2915,10,10
2915,14,14
2915,16,16
2915,23,23
2915,27,27
2915,28,28
2915,31,31
2915,34,34
2915,38,38
2915,42,42
2915,43,43
2915,47,47
2915,48,48
2915,51,51
2915,63,63
2915,87,87
2915,92,92
2915,95,95
2915,100,100
2915,104,104
2915,107,107
2915,112,112
2915,115,115
2915,116,116
2915,126,126
2915,127,127
2915,133,133
2915,140,140
2915,141,141
2915,144,144
2915,147,147
2915,152,152
2915,156,156
2915,157,157
2915,160,160
2915,164,164
2915,165,165
2916,1,1
2916,6,6
2916,8,8
2916,9,9
2916,10,10
2916,14,14
2916,16,16
2916,23,23
2916,27,27
2916,28,28
2916,31,31
2916,34,34
2916,38,38
2916,42,42
2916,43,43
2916,47,47
2916,48,48
2916,51,51
2916,63,63
2916,87,87
2916,92,92
2916,95,95
2916,100,100
2916,104,104
2916,107,107
2916,112,112
2916,115,115
2916,116,116
2916,126,126
2916,127,127
2916,133,133
2916,140,140
2916,141,141
2916,144,144
2916,147,147
2916,152,152
2916,156,156
2916,157,157
